id,page_views,downloads,columns,name,description,agency,rows,link,d,r,g,b
2r9r-m6j4,6537,4037.0,6,Community Health Survey,"Summary results from NYC Community Health Survey 2010-2014: adults ages 18 years and older 
Source: NYC Community Health Survey (CHS) 2010-14.
The Community Health Survey (CHS) includes self-reported data from adults, years 18 and older. CHS has included adults with landline phones since 2002 and, starting in 2009, also has included adults who can be reached by cell-phone. 
Starting in 2011, CHS weighting methods were updated to use Census 2010 and additional demographic characteristics (http://www1.nyc.gov/assets/doh/downloads/pdf/epi/epiresearch-chsmethods.pdf ). 

Data are age-adjusted to the US 2000 Standard Population.	
Data prepared by Bureau of Epidemiology Services, New York City Department of Health and Mental Hygiene

The New York City Community Health Survey (CHS) is a telephone survey conducted annually by the DOHMH, Division of Epidemiology, Bureau of Epidemiology Services. CHS provides robust data on the health of New Yorkers, including neighborhood, borough, and citywide estimates on a broad range of chronic diseases and behavioral risk factors. The data are analyzed and disseminated to influence health program decisions, and increase the understanding of the relationship between health behavior and health status. For more information see EpiQuery, https://a816-healthpsi.nyc.gov/epiquery/CHS/CHSXIndex.html",Department of Health and Mental Hygiene (DOHMH),100,https://data.cityofnewyork.us/d/2r9r-m6j4,0.0,0.46810256823426116,0.6699492535792404,0.19289587399044988
nkn9-ge6x,6526,3563.0,2,NYCHA Application - Frequently Asked Questions,FAQ about applying for housing at NYCHA,New York City Housing Authority (NYCHA),22,https://data.cityofnewyork.us/d/nkn9-ge6x,0.0,0.43328034117642245,0.6065273407962816,0.9585467098271748
rnsn-acs2,6522,2672.0,8,Census Demographics at the Neighborhood Tabulation Area (NTA) level,"Table of Census Demographics
represented at the NTA level. NTAs
are aggregations of census tracts that
are subsets of New York City's 55
Public Use Micro data Areas (PUMAs)",Department of City Planning (DCP),197,https://data.cityofnewyork.us/d/rnsn-acs2,0.0,0.7350228985632719,0.5952719904750953,0.1944419133847522
crns-fw6u,6464,5839.0,16,Directory of NYCHA Community Facilities,"Community Facilities (Centers) that are on NYCHA property with programs either sponsored by NYCHA or by a non-NYCHA entity. All programs are open to the public. The file contains development name, address, city, state, zipcode, telephone #, sponsoring organization and contact person. 

This file is updated on a need basis.",New York City Housing Authority (NYCHA),430,https://data.cityofnewyork.us/d/crns-fw6u,396.0,0.43328034117642245,0.6065273407962816,0.9585467098271748
hjae-yuav,6405,3011.0,6,Directory Of Toilets In Public Parks,Directory of Toilets in Public Parks,Department of Parks and Recreation (DPR),616,https://data.cityofnewyork.us/d/hjae-yuav,0.0,0.9542900080364486,0.4779505175890752,0.1963917622115608
5c4s-jwtq,6356,1552.0,2,Total SNAP Recipients,Monthly trend statistics on SNAP supplemental nutrition assistance program recipients.,Human Resources Administration (HRA),124,https://data.cityofnewyork.us/d/5c4s-jwtq,0.0,0.20774052347943134,0.6813852191365138,0.6002900398972028
4d7f-74pe,6313,849.0,27,New York City Council Discretionary Funding,The dataset reflects applications for discretionary funding to be allocated by the New York City Council,City Council (NYCC),76913,https://data.cityofnewyork.us/d/4d7f-74pe,396.0,1.0,1.0,1.0
jzst-u7j8,6142,2080.0,33,Energy and Water Data Disclosure for Local Law 84 2015 (Data for Calendar Year 2014),"In December 2015, New York City released the 2014 energy and water use data for all properties required to annually benchmark under Local Law 84.",Mayor's Office of Sustainability (MOS),13974,https://data.cityofnewyork.us/d/jzst-u7j8,379.0,0.2161609050020783,0.6684079809438751,0.7255515774097884
mifw-tguq,6141,4290.0,29,Voting/Poll Sites,Locations of voting/poll sites through the city.,Board of Elections (BOENY),1231,https://data.cityofnewyork.us/d/mifw-tguq,396.0,1.0,1.0,1.0
hi3x-y76v,6045,5032.0,4,NYC Health + Hospitals patient satisfaction scores – 2009,These are patient satisfaction scores measured by a standardized survey known as the Hospital Consumer Assessment of Healthcare Providers & Systems (HCAHPS). The survey is conducted by the federal Centers for Medicare and Medicaid Services (CMS) as a standard assessment tool for all hospitals throughout the nation. This data shows the 2009 patient satisfaction scores in New York City’s 11 public hospitals.,NYC Health + Hospitals,110,https://data.cityofnewyork.us/d/hi3x-y76v,0.0,1.0,1.0,1.0
gi8d-wdg5,6033,1377.0,21,2015 Green Taxi Trip Data,"This dataset includes trip records from all trips completed in green taxis in NYC in 2015. Records include fields capturing pick-up and drop-off dates/times, pick-up and drop-off locations, trip distances, itemized fares, rate types, payment types, and driver-reported passenger counts. The data used in the attached datasets were collected and provided to the NYC Taxi and Limousine Commission (TLC) by technology providers authorized under the Livery Passenger Enhancement Program (LPEP). The trip data was not created by the TLC, and TLC makes no representations as to the accuracy of these data.",Taxi and Limousine Commission (TLC),19233765,https://data.cityofnewyork.us/d/gi8d-wdg5,0.0,0.6804189127793346,0.6151497514677574,0.19405452111445337
cwiz-gcty,5989,6013.0,0,Public Use Microdata Areas (PUMA),"Shapefile of NYC Public Use Microdata Areas (PUMAs). PUMAs are statistical geographic areas defined for the dissemination of Public Use Microdata Sample (PUMS) data. PUMAs have a minimum population of 100,000, are aggregated from census tracts, and approximate Community Districts (CDs), or combinations of CDs (There are 59 CDs and only 55 NYC PUMAs because of such combinations). This geography is also used for disseminating American Community Survey (ACS) estimates.",Department of City Planning (DCP),0,https://data.cityofnewyork.us/d/cwiz-gcty,0.0,0.7350228985632719,0.5952719904750953,0.1944419133847522
7agf-bcsq,5987,2179.0,38,NYC Wi-Fi Hotspot Locations Map,"NYC Wi-Fi Hotspot Locations Wi-Fi Providers: 
CityBridge, LLC (Free Beta): LinkNYC 1 gigabyte (GB), Free Wi-Fi Internet Kiosks
Spot On Networks (Free) NYC HOUSING AUTHORITY (NYCHA) Properties
Fiberless (Free): Wi-Fi access on Governors Island Free - up to 5 Mbps for users as the part of Governors Island Trust Governors Island Connectivity Challenge
AT&T (Free): Wi-Fi access is free for all users at all times. 
Partners: In several parks, the NYC partner organizations provide publicly accessible Wi-Fi. Visit these parks to learn more information about their Wi-Fi service and how to connect. 
Cable (Limited-Free): In NYC Parks provided by NYC DoITT Cable television franchisees. 
ALTICEUSA previously known as “Cablevision” and SPECTRUM previously known as “Time Warner Cable” (Limited Free) Connect for 3 free 10 minute sessions every 30 days or purchase a 99 cent day pass through midnight. Wi-Fi service is free at all times to Cablevision’s Optimum Online and Time Warner Cable broadband subscribers. 
Wi-Fi Provider: Chelsea Wi-Fi (Free) Wi-Fi access is free for all users at all times. 
Chelsea Improvement Company has partnered with Google to provide Wi-Fi a free wireless Internet zone, a broadband region bounded by West 19th Street, Gansevoort Street, Eighth Avenue, and the High Line Park. 
Wi-Fi Provider: Downtown Brooklyn Wi-Fi (Free) 
The Downtown Brooklyn Partnership - the New York City Economic Development Corporation to provide Wi-Fi to the area bordered by Schermerhorn Street, Cadman Plaza West, Flatbush Avenue, and Tillary Street, along with select public spaces in the NYCHA Ingersoll and Whitman Houses. 
Wi-Fi Provider: Manhattan Downtown Alliance Wi-Fi (Free) 
Lower Manhattan Several public spaces all along Water Street, Front Street and the East River Esplanade south of Fulton Street and in several other locations throughout Lower Manhattan. 
Wi-Fi Provider: Harlem Wi-Fi (Free) 
The network will extend 95 city blocks, from 110th to 138th Streets between Frederick Douglass Boulevard and Madison Avenue is the free outdoor public wireless network. 
Wi-Fi Provider: Transit Wireless (Free) 
Wi-Fi Services in the New York City subway system is available in certain underground stations. For more information visit http://www.transitwireless.com/stations/. 
Wi-Fi Provider: Public Pay Telephone Franchisees (Free) 
Using existing payphone infrastructure, the City of New York has teamed up with private partners to provide free Wi-Fi service at public payphone kiosks across the five boroughs at no cost to taxpayers. 
Wi-Fi Provider: New York Public Library 
Using Wireless Internet Access (Wi-Fi): All Library locations offer free wireless access (Wi-Fi) in public areas at all times the libraries are open. 
Connecting to the Library's Wireless Network 
•You must have a computer or other device equipped with an 802.11b-compatible wireless card. 
•Using your computer's network utilities, look for the wireless network named ""NYPL."" 
•The ""NYPL"" wireless network does not require a password to connect. 
Limitations and Disclaimers Regarding Wireless Access 
•The Library's wireless network is not secure. Information sent from or to your laptop can be captured by anyone else with a wireless device and the appropriate software, within three hundred feet. 
•Library staff is not able to provide technical assistance and no guarantee can be provided that you will be able to make a wireless connection. 
•The Library assumes no responsibility for the safety of equipment or for laptop configurations, security, or data files resulting from connection to the Library's network",Department of Information Technology & Telecommunications (DoITT),3319,https://data.cityofnewyork.us/d/7agf-bcsq,368.0,0.9694979754285514,0.4537284387051496,0.40783466214891867
